index,expanded_url,title,forwarddisplayname,medium,sequence,width,height,maxpixels,depictstmsobjectid,assistivetext,objectid,displayorder,constituentid,ulanid,preferreddisplayname,lastname,nationality,constituenttype,percent_fromArtist,Country,Continent,Country Name,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,parentid,isvirtual,portfolio,series,file_name,directory,file_downloaded,percent_fromCountry,image_fp,old_file_name,subfolder
83,https://api.nga.gov/iiif/eaf35df5-6949-469f-b77f-b87f09026852/full/full/0/default.jpg,Untitled,Gego,lithograph (stone) in black on white Nacre paper,0.0,3399.0,3618.0,640.0,62016.0,,62016.0,1.0,5918.0,500117602.0,Gego,Gego,Venezuelan,individual,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",sheet: 33.3 x 63.2 cm (13 1/8 x 24 7/8 in.),on recto in graphite: TAM IMP Gego 66,"BS: Tamarind (T.1), Sanchez (T.40)",Gego,Gego,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Untitled_Gego_62016.jpg,../latinamerican-2-imagefolder-split/,True,0.04519774011299435,../latinamerican-2-imagefolder-split/test/Untitled.jpg,Untitled.jpg,test
84,https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80/full/full/0/default.jpg,Balinese Girl with Child,Miguel Covarrubias,graphite,0.0,3134.0,4000.0,640.0,63086.0,,63086.0,1.0,5730.0,500122721.0,"Covarrubias, Miguel",Covarrubias,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 27.2 x 21.3 cm (10 11/16 x 8 3/8 in.),"lower right in graphite: COVARRUBIAS; by unknown hand, lower center verso in graphite: Balinese Girl",,"Covarrubias, Miguel",Miguel Covarrubias,,John Davis Hatch Collection,Drawing,,0.0,,,Balinese_Girl_with_Child_Covarrubias_63086.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Balinese_Girl_with_Child.jpg,Balinese_Girl_with_Child.jpg,train
85,https://api.nga.gov/iiif/7b9f9883-36d4-4d8c-a7ae-434e0b90f367/full/full/0/default.jpg,Deux Fils,Rufino Tamayo,"lithograph (zinc and stone) in pink, green, violet and gray-black on white Nacre paper",0.0,3066.0,4000.0,640.0,64161.0,,64161.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 61 x 46 cm (24 x 18 1/8 in.),lower right in graphite: Tamarind / Impression / R Tamayo; lower left verso in graphite: 1156,"BS: Tamarind (T.1), Rosenthal (T.38)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Deux_Fils_Tamayo_64161.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Deux_Fils.jpg,Deux_Fils.jpg,train
86,https://api.nga.gov/iiif/62b79e75-71a3-4d5c-83c6-44ed3d64d72b/full/full/0/default.jpg,Man with Hat,Rufino Tamayo,lithograph (stone) in red-black on white Arches paper,0.0,3294.0,4000.0,640.0,64163.0,,64163.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 55.9 x 45.6 cm (22 x 17 15/16 in.),lower right in graphite: Tamarind impression / R Tamayo; upper left in plate: Tamayo / O-64; lower left verso in graphite: 1160,"BS: Tamarind (T.1), Bleha (T.7)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Man_with_Hat_Tamayo_64163.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Man_with_Hat.jpg,Man_with_Hat.jpg,test
87,https://api.nga.gov/iiif/f7622164-e661-4960-a323-2edc58ed29bd/full/full/0/default.jpg,Profile of a Man,Rufino Tamayo,"lithograph (stone and zinc) on violet, pink, green and dark brown on white Arches paper",0.0,3295.0,4000.0,640.0,64168.0,,64168.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 55.9 x 46 cm (22 x 18 1/8 in.),lower center in graphite: Tamarind impression / R Tamayo; upper left in plate: Tamayo / O-64; lower left verso in graphite: 1175,"BS: Tamarind (T.1), Zirker (T.48)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Profile_of_a_Man_Tamayo_64168.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Profile_of_a_Man.jpg,Profile_of_a_Man.jpg,train
88,https://api.nga.gov/iiif/03a66817-93cc-40fd-9c3b-b8b27d812172/full/full/0/default.jpg,Head,Rufino Tamayo,lithograph (stone) in green-black on buff Arches paper,0.0,2927.0,4000.0,640.0,64170.0,,64170.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 42 x 30.3 cm (16 9/16 x 11 15/16 in.),lower right in graphite: Tamarind Impression / R Tamayo; lower right verso in graphite: 1179,"BS: Tamarind (T.1), Dyal (T.12)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Head_Tamayo_64170.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Head.jpg,Head.jpg,train
89,https://api.nga.gov/iiif/4ad9dc5b-684e-4340-bd66-0ea6dded4ac2/full/full/0/default.jpg,Moon Face,Rufino Tamayo,lithograph (stone) in red-black on white Arches paper,0.0,3169.0,4000.0,640.0,64171.0,,64171.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 36.1 x 28.1 cm (14 3/16 x 11 1/16 in.),lower right in graphite: Tamarind impression / R Tamayo; lower right verso in graphite: 1189,"BS: Tamarind (T.1), Dyal (T.12)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Moon_Face_Tamayo_64171.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Moon_Face.jpg,Moon_Face.jpg,test
90,https://api.nga.gov/iiif/7ec39474-266c-49af-9f8b-de5757dfc616/full/full/0/default.jpg,Head of Colossus,Rufino Tamayo,lithograph (stone) in black on white Arches paper,0.0,3274.0,4000.0,640.0,64172.0,,64172.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 56.5 x 46.2 cm (22 1/4 x 18 3/16 in.),lower left in plate: Tamayo / O-64; lRr/in graphite: Tamarind / Impression / R Tamayo; lower center verso in graphite: 1190,"BS: Tamarind (T.1), Rosenthal (T.38)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Head_of_Colossus_Tamayo_64172.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Head_of_Colossus.jpg,Head_of_Colossus.jpg,test
91,https://api.nga.gov/iiif/01f29254-5101-4ee3-96f1-813a7a3d6d4e/full/full/0/default.jpg,Head,Rufino Tamayo,lithograph (stone) in black on white Arches paper,0.0,2908.0,4000.0,640.0,64175.0,,64175.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 31.6 x 22.9 cm (12 7/16 x 9 in.),lower right in crayon: Tamarind imp / R Tamayo; lower right verso in graphite: 1194-A,"BS: Tamarind (T.1), Zirker (T.48)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Head_Tamayo_64175.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Head.jpg,Head.jpg,train
92,https://api.nga.gov/iiif/fa54a7e5-3735-4f57-a26a-e4fdb1117d32/full/full/0/default.jpg,Head,Rufino Tamayo,lithograph (stone) in black on white Arches paper,0.0,4000.0,2926.0,640.0,64176.0,,64176.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 23.3 x 31.9 cm (9 3/16 x 12 9/16 in.),lower left in crayon: Tamarind imp. / R Tamayo; lower left verso in graphite: 1194-B,"BS: Tamarind (T.1), Zirker (T.48)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Head_Tamayo_64176.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Head.jpg,Head.jpg,train
93,https://api.nga.gov/iiif/4b214d98-8d92-4a09-a7fd-7fda7f8ad534/full/full/0/default.jpg,Head,Rufino Tamayo,lithograph (stone) in black on white Arches paper,0.0,3887.0,3576.0,640.0,64177.0,,64177.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 26 x 28.1 cm (10 1/4 x 11 1/16 in.),lower left in graphite: Tamarind imp. / R Tamayo; lower left verso in graphite: 1194-C,"BS: Tamarind (T.1), Zirker (T.48)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Head_Tamayo_64177.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Head.jpg,Head.jpg,train
94,https://api.nga.gov/iiif/873d5439-4de3-43d9-a770-8237c3afc012/full/full/0/default.jpg,Half-Moon,Rufino Tamayo,lithograph (stone) in black on white Arches paper,0.0,4000.0,3218.0,640.0,64181.0,,64181.0,1.0,1918.0,500024331.0,"Tamayo, Rufino",Tamayo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet: 30.5 x 38.2 cm (12 x 15 1/16 in.),lower right in plate: Tamayo / O-64; lower right in graphite: Tamarind imp / R Tamayo; lower right verso in graphite: 1203,"BS: Tamarind (T.1), Tyler (T.54)","Tamayo, Rufino",Rufino Tamayo,,Gift of Dorothy J. and Benjamin B. Smith,Print,,0.0,,,Half-Moon_Tamayo_64181.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Half-Moon.jpg,Half-Moon.jpg,train
95,https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370/full/full/0/default.jpg,Viva Zapata,Diego Rivera,lithograph in black on Rives BFK paper,0.0,5623.0,6979.0,640.0,71794.0,,71794.0,1.0,1831.0,500025126.0,"Rivera, Diego",Rivera,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 41.4 x 33.3 cm (16 5/16 x 13 1/8 in.)
sheet: 58.2 x 40.7 cm (22 15/16 x 16 in.)","lower right in plate: DR 32; below image, lower left in graphite: 65/100 Diego Rivera; below image, lower right in graphite: 19[3]2; by later hand, lower center verso in graphite: ""ZAPATA""",,"Rivera, Diego",Diego Rivera,,Gift of Mrs. Robert A. Hauslohner,Print,,0.0,,,Viva_Zapata_Rivera_71794.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Viva_Zapata.jpg,Viva_Zapata.jpg,train
96,https://api.nga.gov/iiif/e61e3c00-a5ac-48ee-9dc5-a536224747b4/full/full/0/default.jpg,Dog or Guardian of the Peace (Perro o Guardián de la paz),David Alfaro Siqueiros,lithograph in black on wove paper,0.0,2850.0,4000.0,640.0,73135.0,,73135.0,1.0,1876.0,500008908.0,"Siqueiros, David Alfaro",Siqueiros,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 30.2 x 23.1 cm (11 7/8 x 9 1/8 in.)
sheet: 46.3 x 32.6 cm (18 1/4 x 12 13/16 in.)",lower right in graphite: DA Siqueiros; lower left in graphite: E/E,,"Siqueiros, David Alfaro",David Alfaro Siqueiros,,Gift of Mrs. Robert A. Hauslohner,Print,,0.0,,,Dog_or_Guardian_of_the_Peace_(Perro_o_Guardián_de_la_paz)_Siqueiros_73135.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Dog_or_Guardian_of_the_Peace_(Perro_o_Guardián_de_la_paz).jpg,Dog_or_Guardian_of_the_Peace_(Perro_o_Guardián_de_la_paz).jpg,train
97,https://api.nga.gov/iiif/9c5f5c00-4ea3-4d00-90d5-be843b7307bf/full/full/0/default.jpg,La Línea en Función del Plano,Raul Lozza,color screenprint on wove paper,0.0,3103.0,4000.0,640.0,74837.0,,74837.0,1.0,6962.0,,"Lozza, Raul",Lozza,Argentinean,individual,0.001306591755406,AR,South America,Argentina,sheet: 64.9 x 50 cm (25 9/16 x 19 11/16 in.),"lower left in graphite: 66/150; lower left printed in black: Raul Lozza / Serie ""La linea en funcion del plano"" / Estructura abierta Nro.163 / Ano 1948; center right verso sta mped: EDICIONES HOY EN EL ARTE / SERIGRAFIA ORIGINAL DE RAUL LOZZA / SERIE ""LA LINEA EN FUNCION DEL P LANO"" / ESTRUCTURA ABIERTA No. 163 ANO 1948 / TIRAJE 150 Ejemplares / Ejemp. No. 66/150 / SE RECOMIENDA ENMARCAR SIN P. PARTU",,"Lozza, Raul",Raul Lozza,,Gift of the Batuz Foundation,Print,,0.0,,,La_Línea_en_Función_del_Plano_Lozza_74837.jpg,../latinamerican-2-imagefolder-split/,True,0.07627118644067797,../latinamerican-2-imagefolder-split/train/La_Línea_en_Función_del_Plano.jpg,La_Línea_en_Función_del_Plano.jpg,train
98,https://api.nga.gov/iiif/71552c80-7f87-4c86-9fcb-9ebac28dde80/full/full/0/default.jpg,La Línea en Función del Plano,Raul Lozza,"gouache, graphite, and collage on wove paper",0.0,2898.0,4000.0,640.0,74838.0,,74838.0,1.0,6962.0,,"Lozza, Raul",Lozza,Argentinean,individual,0.001306591755406,AR,South America,Argentina,overall: 56 x 44 cm (22 1/16 x 17 5/16 in.),"lower right in graphite: Raul Lozza; lower left in graphite: Serie ""La linea en funcion del plano"" / Estructura abra No 183 (1949)",,"Lozza, Raul",Raul Lozza,,Gift of the Batuz Foundation,Drawing,,0.0,,,La_Línea_en_Función_del_Plano_Lozza_74838.jpg,../latinamerican-2-imagefolder-split/,True,0.07627118644067797,../latinamerican-2-imagefolder-split/train/La_Línea_en_Función_del_Plano.jpg,La_Línea_en_Función_del_Plano.jpg,train
99,https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433/full/full/0/default.jpg,"Cemetery Wall, Texcoco, Mexico",Manuel Álvarez Bravo,gelatin silver print mounted on paperboard,0.0,2952.0,3942.0,640.0,92294.0,,92294.0,1.0,16466.0,500028115.0,"Álvarez Bravo, Manuel",Álvarez Bravo,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"sheet (trimmed to image): 24.4 x 18.2 cm (9 5/8 x 7 3/16 in.)
support: 50.1 x 37.6 cm (19 3/4 x 14 13/16 in.)","all on mount: lower left in graphite: 19/75; lower right in graphite: Manuel Alvarez Bravo; by later hand, lower right verso in graphite: 19/75 UTO $1000 / 9 1/2 x 7 3/16; signed / printed circa 1974 / neg. 1920-1974",,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,"David and Mary Robinson, Sausalito, CA; NGA purchase, 1995.",Patrons' Permanent Fund,Photograph,,0.0,,,"Cemetery_Wall,_Texcoco,_Mexico_Álvarez_Bravo_92294.jpg",../latinamerican-2-imagefolder-split/,True,0.6073446327683616,"../latinamerican-2-imagefolder-split/train/Cemetery_Wall,_Texcoco,_Mexico.jpg","Cemetery_Wall,_Texcoco,_Mexico.jpg",train
100,https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3/full/full/0/default.jpg,Retrato múltiple del pintor H. Jaimes Sánchez (Portraits of the Painter Humberto Jaimes Sánchez,José Luis Cuevas,pen and black ink with brown ink (rubbed) over graphite on paperboard,0.0,8951.0,6879.0,640.0,107542.0,,107542.0,1.0,3845.0,500021586.0,"Cuevas, José Luis",Cuevas,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 51 x 65.9 cm (20 1/16 x 25 15/16 in.),lower left in pen and ink: Retrato múltiple / del pintor H. Jaimes Sánchez; lower left in graphite: Philadelphia Nov. 57. / Cuevas 57.,,"Cuevas, José Luis",José Luis Cuevas,Mr. and Mrs. Sidney R. Yates; gift to NGA in 1998.,Gift of Adeline and Sidney R. Yates,Drawing,,0.0,,,Retrato_múltiple_del_pintor_H._Jaimes_Sánchez_(Portraits_of_the_Painter_Humberto_Jaimes_Sánchez_Cuevas_107542.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Retrato_múltiple_del_pintor_H._Jaimes_Sánchez_(Portraits_of_the_Painter_Humberto_Jaimes_Sánchez.jpg,Retrato_múltiple_del_pintor_H._Jaimes_Sánchez_(Portraits_of_the_Painter_Humberto_Jaimes_Sánchez.jpg,test
101,https://api.nga.gov/iiif/4c9940b7-e92b-4b74-b08b-854a509d0c44/full/full/0/default.jpg,Untitled [recto],José Luis Cuevas,pen and black ink with gray washes and varnish over blue pencil and graphite on wove paper,0.0,5304.0,3380.0,640.0,107543.0,,107543.0,1.0,3845.0,500021586.0,"Cuevas, José Luis",Cuevas,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 32.9 x 52.3 cm (12 15/16 x 20 9/16 in.),vertical along left edge in black ink: 20 / October / 1959 / Cuevas,,"Cuevas, José Luis",José Luis Cuevas,Mr. and Mrs. Sidney R. Yates; gift to NGA in 1998.,Gift of Adeline and Sidney R. Yates,Drawing,,0.0,,,Untitled_[recto]_Cuevas_107543.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Untitled_[recto].jpg,Untitled_[recto].jpg,train
102,https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6/full/full/0/default.jpg,Untitled [verso],José Luis Cuevas,pen and black ink on wove paper,0.0,4000.0,2556.0,640.0,107544.0,,107544.0,1.0,3845.0,500021586.0,"Cuevas, José Luis",Cuevas,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 32.9 x 52.3 cm (12 15/16 x 20 9/16 in.),vertical along left edge in black ink on recto: 20 / October / 1959 / Cuevas,,"Cuevas, José Luis",José Luis Cuevas,Mr. and Mrs. Sidney R. Yates; gift to NGA in 1998.,Gift of Adeline and Sidney R. Yates,Drawing,107543.0,0.0,,,Untitled_[verso]_Cuevas_107544.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/Untitled_[verso].jpg,Untitled_[verso].jpg,train
103,https://api.nga.gov/iiif/1b93d4a9-3c74-443a-a9c9-5cb319cbfd7e/full/full/0/default.jpg,José Clemente Orosco,Héctor García,gelatin silver print,0.0,3222.0,4000.0,640.0,116224.0,,116224.0,1.0,24648.0,,"García, Héctor",García,Mexican,individual,0.0024171947475011,MX,North America,Mexico,sheet (trimmed to image): 25.2 x 20.2 cm (9 15/16 x 7 15/16 in.),"center verso in blue ink: José Clemente Orosco / ""La mano del calaso genial,"" 1947; center verso stamped in green ink: artist's stamp; lower left verso in blue ink: Vintage; lower right verso in blue ink: Hector Garcia / 47",,"Garcia, Hector",Hector Garcia,"Joshua P. Smith, Washington, DC; NGA purchase, 2001.",Patrons' Permanent Fund,Photograph,,0.0,,,José_Clemente_Orosco_García_116224.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/train/José_Clemente_Orosco.jpg,José_Clemente_Orosco.jpg,train
104,https://api.nga.gov/iiif/180e656d-e88b-4f90-9996-9bd5d4dd08cc/full/full/0/default.jpg,"Mujer angel, Desierto de Sonora, México (Angel woman, Sonora Desert, Mexico)",Graciela Iturbide,gelatin silver print,0.0,4958.0,3533.0,,116507.0,,116507.0,1.0,22253.0,500118440.0,"Iturbide, Graciela",Iturbide,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"image: 33.3 x 47 cm (13 1/8 x 18 1/2 in.)
sheet: 40.4 x 50.3 cm (15 7/8 x 19 13/16 in.)","lower left verso in graphite: ""Mujer angel"" Sonora 1979; lower right verso in graphite: Graciela Iturbide",,"Iturbide, Graciela",Graciela Iturbide,"Joshua P. Smith, Washington, DC; NGA purchase, 2001.",Patrons' Permanent Fund,Photograph,,0.0,,,"Mujer_angel,_Desierto_de_Sonora,_México_(Angel_woman,_Sonora_Desert,_Mexico)_Iturbide_116507.jpg",../latinamerican-2-imagefolder-split/,True,0.6073446327683616,"../latinamerican-2-imagefolder-split/test/Mujer_angel,_Desierto_de_Sonora,_México_(Angel_woman,_Sonora_Desert,_Mexico).jpg","Mujer_angel,_Desierto_de_Sonora,_México_(Angel_woman,_Sonora_Desert,_Mexico).jpg",test
105,https://api.nga.gov/iiif/09278049-4423-47f7-818f-683882d64242/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,boxed set of eight woodblock prints in black with text letterpress,0.0,5504.0,6744.0,640.0,117249.0,,117249.0,1.0,24991.0,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,sheet: 27.9 x 22.9 cm (11 x 9 in.),on colophon in graphite lower center: Abraao Batista. / IV/XXX,blind stamp on colophon lower center: [chop of Graphicstudio U.S.F.],"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Portfolio,,0.0,,,A_Brazilian_in_Florida_Batista_117249.jpg,../latinamerican-2-imagefolder-split/,True,0.10734463276836158,../latinamerican-2-imagefolder-split/train/A_Brazilian_in_Florida.jpg,A_Brazilian_in_Florida.jpg,train
107,https://api.nga.gov/iiif/9b366e1a-72b5-4658-adbf-452dbea104db/full/full/0/default.jpg,Sed non Satiata,Victor Delhez,wood engraving in black on wove paper,0.0,3096.0,4000.0,640.0,119885.0,,119885.0,1.0,25864.0,,"Delhez, Victor",Delhez,Argentinean,individual,0.001306591755406,AR,South America,Argentina,"block: 29.7 x 23 cm (11 11/16 x 9 1/16 in.)
sheet: 33.5 x 27.2 cm (13 3/16 x 10 11/16 in.)",lower center in graphite: Lew Fleurs du Mal by Charles Baudelaire ' Sed non Satiata; lower right in graphite: (not deciphered): Jacob Kainen / with all my gratitude and high / appreciation / Victor Delhez,,"Delhez, Victor",Victor Delhez,"Gift of the artist to Jacob Kainen, Washington, D.C.; gift to NGA, 2002.",Gift of Jacob Kainen,Print,,0.0,"Les Fleurs du Mal, by Charles Baudelaire","Les Fleurs du Mal, by Charles Baudelaire",Sed_non_Satiata_Delhez_119885.jpg,../latinamerican-2-imagefolder-split/,True,0.07627118644067797,../latinamerican-2-imagefolder-split/train/Sed_non_Satiata.jpg,Sed_non_Satiata.jpg,train
108,https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45/full/full/0/default.jpg,"No. 9, Nature Morte Espagnole",Diego Rivera,oil on canvas,0.0,12669.0,10313.0,640.0,121051.0,,121051.0,1.0,1831.0,500025126.0,"Rivera, Diego",Rivera,Mexican,individual,0.0024171947475011,MX,North America,Mexico,"overall: 90.5 x 110.5 cm (35 5/8 x 43 1/2 in.)
framed: 94.3 x 114.8 x 1.9 cm (37 1/8 x 45 3/16 x 3/4 in.)","lower left in yellow paint with a stencil: DMR; upper left reverse, sideways: No 9 Nature / Morte / Espagnole / Rivera . 15",,"Rivera, Diego",Diego Rivera,"The artist; (Modern Gallery, New York), in 1915; Agnes Ernst Meyer [1887-1970], Mount Kisco, New York, and Washington, D.C.; her daughter, Katharine Meyer Graham [Mrs. Philip Graham, 1917-2001], Washington, D.C.; her estate; bequest 2002 to NGA.

",Gift of Katharine Graham,Painting,,0.0,,,"No._9,_Nature_Morte_Espagnole_Rivera_121051.jpg",../latinamerican-2-imagefolder-split/,True,0.6073446327683616,"../latinamerican-2-imagefolder-split/train/No._9,_Nature_Morte_Espagnole.jpg","No._9,_Nature_Morte_Espagnole.jpg",train
109,https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0/full/full/0/default.jpg,Montserrat,Diego Rivera,oil on canvas,0.0,4368.0,3743.0,640.0,121052.0,,121052.0,1.0,1831.0,500025126.0,"Rivera, Diego",Rivera,Mexican,individual,0.0024171947475011,MX,North America,Mexico,overall: 125.1 x 145.4 cm (49 1/4 x 57 1/4 in.),lower left: DiEGO M. RiVERA. 1911; center left reverse: MONTSERRAT / DiEGO M. RiVERA,,"Rivera, Diego",Diego Rivera,"The artist; (Modern Gallery, New York), by 1916; Agnes Ernst Meyer [1887-1970], Mount Kisco, New York, and Washington, D.C.; by inheritance to her daughter, Elizabeth Meyer Lorentz; gift 2001 to NGA.







","Collection of Eugene and Agnes Meyer, Gift of their daughter Elizabeth Meyer Lorentz",Painting,,0.0,,,Montserrat_Rivera_121052.jpg,../latinamerican-2-imagefolder-split/,True,0.6073446327683616,../latinamerican-2-imagefolder-split/test/Montserrat.jpg,Montserrat.jpg,test
110,https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,0.0,5941.0,7437.0,640.0,126500.0,,126500.0,1.0,24991.0,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0.0,,,A_Brazilian_in_Florida_Batista_126500.jpg,../latinamerican-2-imagefolder-split/,True,0.10734463276836158,../latinamerican-2-imagefolder-split/train/A_Brazilian_in_Florida.jpg,A_Brazilian_in_Florida.jpg,train
111,https://api.nga.gov/iiif/67023390-6415-4cdf-b928-1d9ab5193ac9/full/full/0/default.jpg,A Brazilian in Florida,Abraao Batista,woodcut in black with text in letterpress on Rives Lightweight paper,0.0,5930.0,7402.0,640.0,126501.0,,126501.0,1.0,24991.0,,"Batista, Abraao",Batista,Brazilian,individual,0.0009799438165545,BR,South America,Brazil,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,117249.0,0.0,,,A_Brazilian_in_Florida_Batista_126501.jpg,../latinamerican-2-imagefolder-split/,True,0.10734463276836158,../latinamerican-2-imagefolder-split/train/A_Brazilian_in_Florida.jpg,A_Brazilian_in_Florida.jpg,train
